"Accession","Organism_Name","Organization","Org_location","Isolate","Molecule_type","Length","Nuc_Completeness","Country","Collection_Date","GenBank_Title","MMWRyear","MMWRweek","Collection_Season","Type","clade","G_clade"
"PP377320.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102013","ssRNA(-)",15222,"complete","United Kingdom",2018-11-21,"Human respiratory syncytial virus B isolate 440102013, complete genome",2018,47,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377321.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","330102005","ssRNA(-)",15223,"complete","France",2018-12-21,"Human respiratory syncytial virus B isolate 330102005, complete genome",2018,51,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377322.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358103038","ssRNA(-)",15223,"complete","Finland",2020-02-21,"Human respiratory syncytial virus B isolate 358103038, complete genome",2020,8,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377328.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101004","ssRNA(-)",15222,"complete","Finland",2017-12-22,"Human respiratory syncytial virus B isolate 358101004, complete genome",2017,51,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377330.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102026","ssRNA(-)",15223,"complete","Germany",2019-02-22,"Human respiratory syncytial virus B isolate 490102026, complete genome",2019,8,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377331.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102025","ssRNA(-)",15221,"complete","Germany",2019-02-22,"Human respiratory syncytial virus B isolate 490102025, complete genome",2019,8,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377332.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358102014","ssRNA(-)",15221,"complete","Finland",2019-03-22,"Human respiratory syncytial virus B isolate 358102014, complete genome",2019,12,"2018/2019","B","B.D.E.2","GB5.0.5a"
"PP377335.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101018","ssRNA(-)",15222,"complete","Finland",2018-01-23,"Human respiratory syncytial virus B isolate 358101018, complete genome",2018,4,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377336.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102010","ssRNA(-)",15222,"complete","Germany",2019-01-23,"Human respiratory syncytial virus B isolate 490102010, complete genome",2019,4,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377337.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101037","ssRNA(-)",15223,"complete","Netherlands",2017-12-23,"Human respiratory syncytial virus B isolate 310101037, complete genome",2017,51,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377341.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101010","ssRNA(-)",15223,"complete","Spain",2017-11-24,"Human respiratory syncytial virus B isolate 340101010, complete genome",2017,47,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP377345.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103048","ssRNA(-)",15225,"complete","Russia",2020-03-24,"Human respiratory syncytial virus B isolate 070103048, complete genome",2020,13,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377349.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101021","ssRNA(-)",15222,"complete","Finland",2018-01-25,"Human respiratory syncytial virus B isolate 358101021, complete genome",2018,4,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377351.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102030","ssRNA(-)",15222,"complete","Spain",2019-01-25,"Human respiratory syncytial virus B isolate 340102030, complete genome",2019,4,"2018/2019","B","B.D.E.2","GB5.0.5a"
"PP377352.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101038","ssRNA(-)",15223,"complete","Netherlands",2017-12-25,"Human respiratory syncytial virus B isolate 310101038, complete genome",2017,52,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377353.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102045","ssRNA(-)",15223,"complete","Spain",2019-02-25,"Human respiratory syncytial virus B isolate 340102045, complete genome",2019,9,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377355.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102050","ssRNA(-)",15222,"complete","Spain",2019-03-25,"Human respiratory syncytial virus B isolate 340102050, complete genome",2019,13,"2018/2019","B","B.D.E.2","GB5.0.5a"
"PP377362.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340103005","ssRNA(-)",15223,"complete","Spain",2019-11-26,"Human respiratory syncytial virus B isolate 340103005, complete genome",2019,48,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377363.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","330102007","ssRNA(-)",15222,"complete","France",2018-12-26,"Human respiratory syncytial virus B isolate 330102007, complete genome",2018,52,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377364.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340103021","ssRNA(-)",15222,"complete","Spain",2019-12-26,"Human respiratory syncytial virus B isolate 340103021, complete genome",2019,52,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377367.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358103043","ssRNA(-)",15223,"complete","Finland",2020-02-26,"Human respiratory syncytial virus B isolate 358103043, complete genome",2020,9,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377372.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102052","ssRNA(-)",15222,"complete","Netherlands",2019-02-27,"Human respiratory syncytial virus B isolate 310102052, complete genome",2019,9,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377374.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103011","ssRNA(-)",15178,"complete","Russia",2020-01-27,"Human respiratory syncytial virus B isolate 070103011, complete genome",2020,5,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377375.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101012","ssRNA(-)",14710,"complete","Spain",2017-11-27,"Human respiratory syncytial virus B isolate 340101012, complete genome",2017,48,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP377376.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440103032","ssRNA(-)",15222,"complete","United Kingdom",2019-11-27,"Human respiratory syncytial virus B isolate 440103032, complete genome",2019,48,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377377.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101007","ssRNA(-)",15223,"complete","Finland",2017-12-27,"Human respiratory syncytial virus B isolate 358101007, complete genome",2017,52,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377378.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101041","ssRNA(-)",15079,"complete","Netherlands",2017-12-27,"Human respiratory syncytial virus B isolate 310101041, complete genome",2017,52,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP377379.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101048","ssRNA(-)",15223,"complete","Spain",2018-02-27,"Human respiratory syncytial virus B isolate 340101048, complete genome",2018,9,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377380.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101049","ssRNA(-)",15222,"complete","Spain",2018-02-27,"Human respiratory syncytial virus B isolate 340101049, complete genome",2018,9,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP377389.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103013","ssRNA(-)",15180,"complete","Russia",2020-01-28,"Human respiratory syncytial virus B isolate 070103013, complete genome",2020,5,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377390.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102018","ssRNA(-)",15224,"complete","United Kingdom",2018-11-28,"Human respiratory syncytial virus B isolate 440102018, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377391.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358102016","ssRNA(-)",15222,"complete","Finland",2019-03-28,"Human respiratory syncytial virus B isolate 358102016, complete genome",2019,13,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377395.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358103010","ssRNA(-)",15222,"complete","Finland",2020-01-29,"Human respiratory syncytial virus B isolate 358103010, complete genome",2020,5,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377397.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102013","ssRNA(-)",15231,"complete","Spain",2018-12-29,"Human respiratory syncytial virus B isolate 340102013, complete genome",2018,52,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377401.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102012","ssRNA(-)",15222,"complete","Netherlands",2018-12-03,"Human respiratory syncytial virus B isolate 310102012, complete genome",2018,49,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377402.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358101039","ssRNA(-)",15222,"complete","Finland",2018-03-03,"Human respiratory syncytial virus B isolate 358101039, complete genome",2018,9,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377406.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358102025","ssRNA(-)",15223,"complete","Finland",2019-05-03,"Human respiratory syncytial virus B isolate 358102025, complete genome",2019,18,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377412.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102006","ssRNA(-)",15222,"complete","United Kingdom",2018-10-30,"Human respiratory syncytial virus B isolate 440102006, complete genome",2018,44,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377413.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101017","ssRNA(-)",15223,"complete","Spain",2017-11-30,"Human respiratory syncytial virus B isolate 340101017, complete genome",2017,48,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP377414.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102009","ssRNA(-)",15223,"complete","Netherlands",2018-11-30,"Human respiratory syncytial virus B isolate 310102009, complete genome",2018,48,"2018/2019","B","B.D.E.2","GB5.0.5a"
"PP377415.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102025","ssRNA(-)",15222,"complete","United Kingdom",2018-11-30,"Human respiratory syncytial virus B isolate 440102025, complete genome",2018,48,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377417.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340102014","ssRNA(-)",15222,"complete","Spain",2018-12-30,"Human respiratory syncytial virus B isolate 340102014, complete genome",2019,1,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377424.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102014","ssRNA(-)",15224,"complete","Germany",2019-01-31,"Human respiratory syncytial virus B isolate 490102014, complete genome",2019,5,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377425.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101045","ssRNA(-)",15221,"complete","Netherlands",2017-12-31,"Human respiratory syncytial virus B isolate 310101045, complete genome",2018,1,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377429.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","390103010","ssRNA(-)",15223,"complete","Italy",2020-01-04,"Human respiratory syncytial virus B isolate 390103010, complete genome",2020,1,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377431.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102013","ssRNA(-)",15222,"complete","Netherlands",2018-12-04,"Human respiratory syncytial virus B isolate 310102013, complete genome",2018,49,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377434.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358102001","ssRNA(-)",15222,"complete","Finland",2019-02-04,"Human respiratory syncytial virus B isolate 358102001, complete genome",2019,6,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377435.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340103032","ssRNA(-)",15223,"complete","Spain",2020-02-04,"Human respiratory syncytial virus B isolate 340103032, complete genome",2020,6,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377436.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103018","ssRNA(-)",15180,"complete","Russia",2020-02-04,"Human respiratory syncytial virus B isolate 070103018, complete genome",2020,6,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377447.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103001","ssRNA(-)",15179,"complete","Russia",2019-11-05,"Human respiratory syncytial virus B isolate 070103001, complete genome",2019,45,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377448.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","490102017","ssRNA(-)",15222,"complete","Germany",2019-02-05,"Human respiratory syncytial virus B isolate 490102017, complete genome",2019,6,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377449.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","70103020","ssRNA(-)",15178,"complete","Russia",2020-02-05,"Human respiratory syncytial virus B isolate 070103020, complete genome",2020,6,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377456.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310102016","ssRNA(-)",15223,"complete","Netherlands",2018-12-06,"Human respiratory syncytial virus B isolate 310102016, complete genome",2018,49,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377457.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","358103021","ssRNA(-)",15223,"complete","Finland",2020-02-06,"Human respiratory syncytial virus B isolate 358103021, complete genome",2020,6,"2019/2020","B","B.D.4.1.1","GB5.0.5a"
"PP377458.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101050","ssRNA(-)",15222,"complete","Spain",2018-03-06,"Human respiratory syncytial virus B isolate 340101050, complete genome",2018,10,"2017/2018","B","B.D.4.1","GB5.0.5a"
"PP377464.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","310101055","ssRNA(-)",15222,"complete","Netherlands",2018-01-07,"Human respiratory syncytial virus B isolate 310101055, complete genome",2018,2,"2017/2018","B","B.D.4.1.1","GB5.0.5a"
"PP377467.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","440102001","ssRNA(-)",15223,"complete","United Kingdom",2018-10-07,"Human respiratory syncytial virus B isolate 440102001, complete genome",2018,41,"2018/2019","B","B.D.4.1.1","GB5.0.5a"
"PP377468.1","Human respiratory syncytial virus B","UMC Utrecht, Paediatric Infectious Diseases","Netherlands","340101025","ssRNA(-)",15222,"complete","Spain",2017-12-07,"Human respiratory syncytial virus B isolate 340101025, complete genome",2017,49,"2017/2018","B","B.D.4.1","GB5.0.5a"
